nFrameNo,nDetectId,nObjectType,nRealXPos[mm],nDistance[mm],nWidth[mm],nHeight[mm],nXSpeed,nZSpeed,nXAcceleration,nZAcceleration,,,image_xs[pixel],image_ys[pixel],image_width[pixel],image_height[pixel]
858,18,0,-4803,14042,898,2133,0,0,0,0,,,74,266,8,18
858,23,0,-565,11124,578,1683,0,0,0,0,,,110,321,6,13
858,76,0,-1184,13661,751,1862,0,0,0,0,,,105,277,6,9
859,12,0,-4783,21618,1111,1939,0,0,0,0,,,74,179,14,46
859,84,0,-1701,13876,556,1817,0,0,0,0,,,102,274,4,7
861,39,0,-650,10985,479,1688,0,0,0,0,,,110,328,4,6
862,52,0,-7213,43700,365,1881,0,0,0,0,,,59,95,5,6
864,23,0,-540,9925,789,1691,0,0,0,0,,,110,351,6,15
865,10,0,-361,11637,605,1753,0,0,0,0,,,112,310,5,17
865,43,0,-657,9820,634,2484,0,0,0,0,,,109,355,6,13
866,0,0,-5046,14751,1067,2249,0,0,0,0,,,69,248,10,33
866,16,0,-4982,21983,1498,1893,0,0,0,0,,,71,176,15,39
867,24,0,-4716,22089,937,1849,0,0,0,0,,,73,174,13,39
867,28,0,-5449,21590,400,1226,0,0,0,0,,,73,186,5,22
867,33,0,-4610,13549,899,2228,0,0,0,0,,,76,269,7,23
868,10,0,-5321,21084,378,1223,0,0,0,0,,,73,198,5,13
868,45,0,-4726,13672,801,2297,0,0,0,0,,,75,270,7,19
869,3,0,-863,9620,575,1639,0,0,0,0,,,108,357,5,17
869,9,0,-499,11296,905,1722,0,0,0,0,,,110,313,7,27
869,33,0,1213,22547,579,633,0,0,0,0,,,124,185,5,10
869,42,0,-4726,22389,937,1834,0,0,0,0,,,74,174,12,35
869,43,0,-5339,21157,354,1240,0,0,0,0,,,73,196,5,13
870,9,0,-835,9499,693,2516,0,0,0,0,,,108,360,6,12
870,14,0,-4784,22344,1069,1817,0,0,0,0,,,75,170,11,41
870,26,0,-402,11219,1093,1744,0,0,0,0,,,109,314,10,29
870,46,0,-5323,14885,605,2092,0,0,0,0,,,71,255,6,19
870,76,0,-1946,14149,550,1878,0,0,0,0,,,100,271,4,4
871,2,0,-853,9325,669,2509,0,0,0,0,,,108,362,6,15
871,11,0,-451,11110,1056,1747,0,0,0,0,,,109,316,9,27
871,22,0,-4764,22376,923,1833,0,0,0,0,,,73,171,12,39
871,23,0,-5384,21233,342,876,0,0,0,0,,,73,193,5,17
872,5,0,-5088,22508,1561,1857,0,0,0,0,,,72,171,12,35
872,56,0,-8873,24852,326,2036,0,0,0,0,,,45,169,5,8
873,12,0,-4794,22580,945,1877,0,0,0,0,,,73,167,12,40
873,13,0,-5360,21189,342,1241,0,0,0,0,,,73,197,5,10
873,24,0,-1011,9293,566,2512,0,0,0,0,,,106,361,6,19
874,8,0,-680,10944,1132,1741,0,0,0,0,,,108,316,9,32
874,49,0,-11559,42760,358,1304,0,0,0,0,,,26,98,4,6
875,26,0,-1016,9038,778,2491,0,0,0,0,,,106,366,7,19
875,38,0,-7730,21119,505,2020,0,0,0,0,,,52,196,8,17
875,44,0,104,14577,775,2101,0,0,0,0,,,115,262,6,11
875,70,0,-11392,32956,354,1281,0,0,0,0,,,26,129,4,4
876,18,0,-4784,22598,973,1878,0,0,0,0,,,74,167,11,41
876,70,0,-7654,20912,500,1525,0,0,0,0,,,53,197,6,18
876,71,0,113,14553,783,2071,0,0,0,0,,,115,263,6,10
877,13,0,-4805,22633,947,1840,0,0,0,0,,,74,174,11,30
877,20,0,-783,10652,1191,1751,0,0,0,0,,,107,320,9,40
877,44,0,-7606,20918,613,1701,0,0,0,0,,,53,198,9,15
878,0,0,-4822,22715,950,1861,0,0,0,0,,,74,172,12,31
878,8,0,-1289,8658,554,1682,0,0,0,0,,,104,373,5,17
878,15,0,-792,10520,1151,2107,0,0,0,0,,,107,321,9,42
878,63,0,-7744,21404,627,1779,0,0,0,0,,,55,195,6,10
879,3,0,-1450,8628,753,1811,0,0,0,0,,,102,373,7,20
879,47,0,-7520,20785,683,2076,0,0,0,0,,,53,196,11,20
880,13,0,-4839,22859,929,1845,0,0,0,0,,,74,171,11,31
880,14,0,-5383,21381,358,843,0,0,0,0,,,73,198,4,4
880,59,0,-7125,20719,1425,1945,0,0,0,0,,,56,192,11,27
881,5,0,-1465,8392,476,2303,0,0,0,0,,,103,377,6,21
881,18,0,-929,10153,1244,2520,0,0,0,0,,,105,329,10,40
881,31,0,-4895,22994,1003,1884,0,0,0,0,,,73,172,12,28
881,58,0,-8773,23698,368,1757,0,0,0,0,,,46,174,6,12
882,1,0,-1024,10016,1317,2108,0,0,0,0,,,105,332,10,39
882,9,0,-1437,8344,618,2295,0,0,0,0,,,103,377,5,21
882,59,0,-5048,21101,618,1060,0,0,0,0,,,74,197,6,8
884,37,0,-7733,21878,1086,1871,0,0,0,0,,,52,182,12,24
884,59,0,-479,3236,536,1035,0,0,0,0,,,111,518,5,14
888,4,0,-1441,9237,1823,2508,0,0,0,0,,,100,352,13,33
888,21,0,-1962,7814,1177,2561,0,0,0,0,,,97,389,10,21
889,42,0,-1873,7772,1361,2556,0,0,0,0,,,97,390,11,17
889,60,0,2865,10392,534,441,0,0,0,0,,,138,336,4,15
889,82,0,-352,13097,892,1613,0,0,0,0,,,111,286,7,8
891,64,0,23,13305,1400,1655,0,0,0,0,,,112,279,11,15
892,1,0,-1576,8846,1782,2486,0,0,0,0,,,98,360,14,30
892,29,0,-2166,7332,1166,2521,0,0,0,0,,,96,397,10,13
892,50,0,290,13484,637,1387,0,0,0,0,,,117,279,5,12
892,54,0,2729,9650,392,536,0,0,0,0,,,137,359,4,10
893,92,0,-293,12909,764,1644,0,0,0,0,,,112,290,6,7
894,59,0,2877,10214,354,415,0,0,0,0,,,138,344,4,11
894,75,0,-285,12884,762,2072,0,0,0,0,,,112,291,6,5
895,52,0,634,20786,708,1305,0,0,0,0,,,119,195,6,18
895,87,0,1248,22942,535,1152,0,0,0,0,,,125,182,4,9
897,0,0,3548,14160,1041,906,0,0,0,0,,,139,263,12,24
897,35,0,353,13117,502,1647,0,0,0,0,,,118,282,4,16
899,31,0,422,12840,637,1581,0,0,0,0,,,118,287,5,16
900,36,0,349,12721,486,1978,0,0,0,0,,,118,287,4,18
901,1,0,3469,14185,1043,780,0,0,0,0,,,139,264,11,23
901,29,0,543,12611,633,1576,0,0,0,0,,,119,291,5,16
902,2,0,2891,14260,1356,980,0,0,0,0,,,135,264,11,20
902,55,0,-4527,27932,501,1019,0,0,0,0,,,79,149,6,9
902,58,0,-5623,34566,434,2274,0,0,0,0,,,72,121,4,7
903,49,0,-1344,14410,474,1861,0,0,0,0,,,105,266,4,6
904,5,0,2755,14310,1121,1009,0,0,0,0,,,135,262,9,25
904,9,0,-5638,25686,737,2058,0,0,0,0,,,67,155,11,26
904,32,0,478,12321,508,1591,0,0,0,0,,,119,297,5,14
905,17,0,-5796,25639,950,1962,0,0,0,0,,,64,152,15,31
905,33,0,-6229,37873,566,1970,0,0,0,0,,,65,106,8,12
906,58,0,471,12135,486,1531,0,0,0,0,,,119,300,4,15
906,67,0,-5817,35629,1235,2280,0,0,0,0,,,69,114,8,13
906,70,0,35,14672,640,1877,0,0,0,0,,,115,262,5,9
907,30,0,-2288,7576,1155,2541,0,0,0,0,,,93,390,12,19
908,4,0,2406,13923,1174,2181,0,0,0,0,,,132,268,10,26
908,11,0,-2385,7525,918,2538,0,0,0,0,,,94,391,9,19
908,14,0,-5888,25773,940,2111,0,0,0,0,,,65,150,14,32
908,31,0,-5097,20149,952,1072,0,0,0,0,,,75,206,6,12
909,7,0,2277,13850,1052,2335,0,0,0,0,,,131,269,9,26
909,28,0,-2270,7516,1141,2256,0,0,0,0,,,94,391,11,20
909,65,0,-1701,14012,796,1893,0,0,0,0,,,101,271,6,9
910,21,0,-5964,26040,887,1931,0,0,0,0,,,61,142,17,43
910,38,0,-2564,7495,542,1685,0,0,0,0,,,94,393,6,17
910,44,0,-8054,39495,519,1204,0,0,0,0,,,54,106,4,6
910,60,0,-1531,13770,1210,1885,0,0,0,0,,,101,275,9,10
910,61,0,-5078,18743,851,1356,0,0,0,0,,,75,220,6,9
911,17,0,-5882,25681,967,1935,0,0,0,0,,,62,148,17,39
911,39,0,-7780,39065,1588,2172,0,0,0,0,,,51,103,13,11
912,9,0,2348,13681,1726,2340,0,0,0,0,,,129,271,15,23
912,15,0,-5957,25872,1083,1965,0,0,0,0,,,60,146,19,41
912,31,0,-2642,7438,342,1534,0,0,0,0,,,94,395,5,12
913,8,0,2043,13892,1046,2334,0,0,0,0,,,129,268,9,25
913,21,0,-6161,26346,1244,1969,0,0,0,0,,,59,144,20,42
914,19,0,1936,13722,1132,2248,0,0,0,0,,,128,272,10,21
914,31,0,-6179,26159,1235,1955,0,0,0,0,,,57,143,21,43
914,62,0,-12661,66156,712,2532,0,0,0,0,,,14,63,9,5
914,75,0,-4710,28742,567,859,0,0,0,0,,,76,145,7,10
915,16,0,5903,22850,327,765,0,0,0,0,,,161,184,4,6
915,24,0,-6261,26437,1249,1707,0,0,0,0,,,57,143,20,41
916,16,0,-6598,26144,2032,2298,0,0,0,0,,,57,146,19,43
916,49,0,-4729,28549,478,939,0,0,0,0,,,78,149,4,5
918,5,0,2015,13532,1764,2274,0,0,0,0,,,125,270,16,27
918,30,0,-6664,26785,1666,2290,0,0,0,0,,,57,148,17,31
918,85,0,-6731,21077,415,2029,0,0,0,0,,,62,201,4,5
918,87,0,-1305,13647,530,1828,0,0,0,0,,,105,278,4,6
919,27,0,-6653,26743,1599,2079,0,0,0,0,,,56,148,19,34
919,56,0,-14255,42563,636,2011,0,0,0,0,,,5,98,4,5
920,71,0,-6506,20603,616,1971,0,0,0,0,,,63,205,6,7
921,59,0,-4535,27984,552,1087,0,0,0,0,,,79,149,7,12
921,90,0,-5856,23425,560,1316,0,0,0,0,,,69,180,4,7
922,36,0,-6899,27596,1666,2063,0,0,0,0,,,53,141,20,32
922,65,0,-7518,40946,318,416,0,0,0,0,,,56,102,5,6
922,68,0,-6552,20363,401,1936,0,0,0,0,,,63,207,5,7
923,4,0,1252,12849,1029,1890,0,0,0,0,,,123,277,9,29
923,31,0,-6535,27113,1070,1475,0,0,0,0,,,60,153,12,13
923,50,0,-7544,39546,591,1442,0,0,0,0,,,56,104,5,7
923,70,0,-6597,20542,417,1928,0,0,0,0,,,63,205,5,8
924,15,0,-9015,39983,1745,2271,0,0,0,0,,,26,88,27,35
925,7,0,1259,12760,892,1793,0,0,0,0,,,123,278,9,31
925,23,0,-8549,38428,2045,2436,0,0,0,0,,,30,93,25,37
925,25,0,-11519,33731,625,1331,0,0,0,0,,,26,122,5,8
925,78,0,-4472,27596,462,1105,0,0,0,0,,,80,153,4,8
925,96,0,-6568,20415,402,2075,0,0,0,0,,,64,207,4,6
926,15,0,-11566,33869,850,1904,0,0,0,0,,,23,118,9,13
926,32,0,-13577,38478,782,2117,0,0,0,0,,,6,109,6,6
926,48,0,-6847,27655,1042,1604,0,0,0,0,,,58,149,10,14
927,0,0,1072,12535,1214,1791,0,0,0,0,,,121,283,11,29
927,39,0,-7247,28052,469,973,0,0,0,0,,,60,150,4,7
928,2,0,1211,12428,1048,2289,0,0,0,0,,,122,283,9,32
928,55,0,-6542,20372,402,1961,0,0,0,0,,,64,207,4,7
929,4,0,1072,12370,1094,1819,0,0,0,0,,,121,285,10,31
929,10,0,-11662,33854,1275,1741,0,0,0,0,,,24,117,8,15
929,17,0,-9543,39301,869,2374,0,0,0,0,,,28,93,24,30
930,1,0,1097,12314,1008,2378,0,0,0,0,,,122,284,9,33
931,45,0,-6849,26882,1446,2299,0,0,0,0,,,56,150,14,26
931,84,0,2818,10199,494,1421,0,0,0,0,,,137,345,5,12
932,26,0,-7363,28369,1085,1611,0,0,0,0,,,54,145,10,15
932,37,0,-6557,25857,556,1175,0,0,0,0,,,62,161,7,11
933,16,0,1104,12149,1300,2274,0,0,0,0,,,121,289,10,31
934,63,0,-8171,31335,337,1049,0,0,0,0,,,52,134,4,6
934,66,0,-7855,39325,399,1152,0,0,0,0,,,55,106,4,5
935,61,0,-12861,50600,363,1452,0,0,0,0,,,14,83,4,4
935,64,0,-7493,28282,625,1082,0,0,0,0,,,55,149,6,6
936,5,0,783,12026,2387,2366,0,0,0,0,,,114,294,18,35
936,46,0,-5502,15132,407,1466,0,0,0,0,,,71,255,5,12
936,48,0,-7757,38373,573,1239,0,0,0,0,,,56,108,4,7
936,65,0,-11907,62410,522,671,0,0,0,0,,,21,66,5,6
937,24,0,650,11950,2151,2365,0,0,0,0,,,114,296,17,36
938,9,0,658,11832,2108,2356,0,0,0,0,,,114,299,17,36
939,28,0,-4921,14617,1014,1643,0,0,0,0,,,73,257,10,21
940,17,0,884,11548,1554,2341,0,0,0,0,,,118,305,13,30
940,74,0,-2734,30482,309,1640,0,0,0,0,,,94,135,4,12
940,84,0,-6094,24555,455,837,0,0,0,0,,,67,171,5,8
940,87,0,-4796,14118,759,1621,0,0,0,0,,,76,269,6,9
940,89,0,-9842,30196,595,1842,0,0,0,0,,,37,135,6,13
940,92,0,96,12372,1043,1731,0,0,0,0,,,114,296,8,16
941,8,0,823,11565,1687,2351,0,0,0,0,,,117,301,14,35
941,47,0,-5082,14960,858,2031,0,0,0,0,,,74,256,6,13
941,64,0,-29,12320,773,1598,0,0,0,0,,,114,298,6,14
942,1,0,1187,11415,2266,2423,0,0,0,0,,,117,310,19,27
942,30,0,-8199,25200,437,1055,0,0,0,0,,,51,167,4,7
942,32,0,-5075,14889,828,1620,0,0,0,0,,,74,257,6,13
942,38,0,-6584,25023,972,2065,0,0,0,0,,,63,161,6,20
943,5,0,802,11376,1714,2340,0,0,0,0,,,116,311,15,27
943,39,0,-4965,14800,885,2319,0,0,0,0,,,74,256,7,19
943,40,0,-29,12280,785,1711,0,0,0,0,,,114,298,6,14
944,8,0,679,11365,1910,2338,0,0,0,0,,,115,312,16,26
945,13,0,634,11293,1999,2343,0,0,0,0,,,114,314,17,24
945,50,0,-4917,14682,922,1826,0,0,0,0,,,74,257,7,22
945,54,0,-7952,29747,480,996,0,0,0,0,,,53,141,6,8
946,6,0,568,11306,2089,2339,0,0,0,0,,,113,314,17,23
947,4,0,580,11292,2120,2336,0,0,0,0,,,113,313,18,24
948,12,0,-7465,28176,505,1112,0,0,0,0,,,55,147,8,12
948,38,0,-5177,15240,1139,2078,0,0,0,0,,,69,245,13,30
949,54,0,-5427,18907,497,1074,0,0,0,0,,,74,217,4,10
950,14,0,-14032,42737,894,1150,0,0,0,0,,,2,95,12,9
950,24,0,-5216,15143,860,1548,0,0,0,0,,,72,252,7,20
951,23,0,-5492,15255,392,1259,0,0,0,0,,,71,251,6,18
951,28,0,-7146,28250,963,1807,0,0,0,0,,,55,143,11,19
952,15,0,429,11214,2374,2334,0,0,0,0,,,111,315,20,25
952,26,0,-5659,15616,485,1569,0,0,0,0,,,68,244,8,22
952,49,0,-6461,24062,676,1482,0,0,0,0,,,64,173,7,9
952,54,0,-6246,25290,438,1346,0,0,0,0,,,65,165,5,8
953,7,0,430,11249,2866,2334,0,0,0,0,,,109,314,23,25
953,29,0,-6237,25435,334,1277,0,0,0,0,,,66,166,4,6
953,38,0,-6846,26684,829,622,0,0,0,0,,,61,157,6,9
953,42,0,-14672,44202,819,2035,0,0,0,0,,,1,93,5,6
953,46,0,-5618,30601,512,1756,0,0,0,0,,,71,139,4,4
954,0,0,289,11269,2621,2338,0,0,0,0,,,109,312,21,27
955,5,0,167,11186,2502,2328,0,0,0,0,,,108,318,20,21
955,65,0,-4879,28132,420,858,0,0,0,0,,,77,151,4,5
955,73,0,-1304,13893,531,1811,0,0,0,0,,,105,275,4,5
956,7,0,429,11210,1696,2326,0,0,0,0,,,114,315,13,24
956,8,0,-930,11194,823,1787,0,0,0,0,,,107,315,6,24
956,20,0,-7173,28973,1299,1750,0,0,0,0,,,49,132,22,41
956,30,0,-6692,32157,596,1230,0,0,0,0,,,62,132,6,5
957,8,0,0,11183,2233,2320,0,0,0,0,,,108,318,18,20
957,11,0,-6781,29527,2966,2331,0,0,0,0,,,53,128,18,40
957,34,0,6526,22499,390,2489,0,0,0,0,,,165,185,7,13
957,63,0,-5480,23083,441,607,0,0,0,0,,,72,184,4,4
958,6,0,-194,11201,2076,1815,0,0,0,0,,,107,315,17,25
960,21,0,-275,11229,2014,1752,0,0,0,0,,,106,310,17,31
960,48,0,-6967,29272,1820,2153,0,0,0,0,,,58,138,13,16
960,60,0,-11520,42902,564,1282,0,0,0,0,,,26,97,4,6
961,38,0,-4395,27121,454,1005,0,0,0,0,,,80,154,5,9
962,16,0,-479,11303,1953,1811,0,0,0,0,,,105,306,17,35
962,36,0,-6105,29249,454,1399,0,0,0,0,,,66,140,7,16
963,6,0,-448,11182,2093,1805,0,0,0,0,,,105,314,17,28
963,24,0,-6647,29641,1701,1613,0,0,0,0,,,60,134,12,21
963,25,0,-5698,31447,394,1448,0,0,0,0,,,70,134,4,6
964,42,0,-6073,18770,864,1695,0,0,0,0,,,67,217,6,14
964,53,0,-6988,19905,1083,1928,0,0,0,0,,,57,207,11,14
965,44,0,-4911,29329,684,1017,0,0,0,0,,,75,138,7,15
965,62,0,-6605,19480,1526,2015,0,0,0,0,,,56,205,17,26
965,66,0,-5830,20611,480,1294,0,0,0,0,,,69,205,4,7
966,27,0,-6349,19372,1958,2189,0,0,0,0,,,55,204,19,31
966,35,0,-774,11265,1792,1792,0,0,0,0,,,103,310,16,32
966,52,0,-6031,28895,2315,2142,0,0,0,0,,,59,139,19,24
967,10,0,-7594,22920,1055,2467,0,0,0,0,,,50,173,13,27
967,19,0,-5995,29226,2219,2115,0,0,0,0,,,59,136,19,27
967,23,0,-4619,27982,502,803,0,0,0,0,,,77,148,6,12
967,30,0,-730,11308,1832,1839,0,0,0,0,,,103,309,16,34
967,68,0,-11822,45233,703,1271,0,0,0,0,,,21,90,10,10
968,32,0,-5769,29057,2711,1737,0,0,0,0,,,62,136,21,28
968,58,0,-8343,31706,360,720,0,0,0,0,,,49,131,5,11
969,0,0,-1013,11369,1754,2067,0,0,0,0,,,102,308,15,32
969,23,0,-5523,26770,320,1088,0,0,0,0,,,72,158,4,5
969,43,0,-44,12346,745,1646,0,0,0,0,,,114,298,6,13
969,46,0,-6737,24759,429,1465,0,0,0,0,,,62,172,4,3
970,20,0,-835,11455,2075,2014,0,0,0,0,,,102,306,17,35
970,44,0,-5473,29051,1389,1876,0,0,0,0,,,67,139,12,23
970,59,0,-8074,22881,424,1409,0,0,0,0,,,52,186,4,3
971,18,0,-1039,11590,2017,1829,0,0,0,0,,,101,304,16,34
971,25,0,-5502,28932,1920,1972,0,0,0,0,,,66,140,17,23
971,63,0,-7050,25964,419,1614,0,0,0,0,,,60,161,6,10
972,1,0,-1129,11880,1975,1875,0,0,0,0,,,100,295,16,44
972,23,0,-5084,26733,303,1534,0,0,0,0,,,76,158,4,5
973,8,0,-1391,11747,1398,1826,0,0,0,0,,,100,295,12,41
973,13,0,-584,12361,621,1877,0,0,0,0,,,110,295,5,20
973,26,0,-12234,45559,490,1198,0,0,0,0,,,19,92,6,4
973,41,0,-6103,29664,2146,2164,0,0,0,0,,,65,133,14,27
973,58,0,7,12325,589,1732,0,0,0,0,,,114,298,6,14
974,1,0,-1213,11936,1913,2098,0,0,0,0,,,99,295,16,41
974,50,0,-7,12341,568,1778,0,0,0,0,,,114,298,6,13
975,3,0,-1594,11904,1238,1851,0,0,0,0,,,99,294,11,42
975,17,0,-5989,29025,1475,1944,0,0,0,0,,,65,138,13,24
975,41,0,-51,12295,727,1786,0,0,0,0,,,114,299,6,11
975,45,0,-7102,26156,516,1642,0,0,0,0,,,58,160,7,11
976,17,0,-1388,11967,1760,1946,0,0,0,0,,,98,294,15,38
976,35,0,-6169,29139,1847,1760,0,0,0,0,,,67,133,10,30
976,69,0,-95,12302,632,1714,0,0,0,0,,,114,299,5,12
977,22,0,-1415,12078,1820,1870,0,0,0,0,,,97,293,16,35
977,67,0,6241,21785,416,1394,0,0,0,0,,,163,194,5,9
978,23,0,-1791,12224,1220,2017,0,0,0,0,,,97,291,11,28
979,16,0,-1541,12451,1831,2003,0,0,0,0,,,97,287,15,29
979,29,0,645,21154,480,872,0,0,0,0,,,120,197,4,9
980,19,0,-5804,29057,1042,1929,0,0,0,0,,,68,137,9,25
980,48,0,-205,12271,653,1710,0,0,0,0,,,113,299,6,13
981,10,0,-2068,12532,891,1746,0,0,0,0,,,96,285,9,30
981,26,0,-5931,29428,1020,1707,0,0,0,0,,,67,133,9,29
981,41,0,-88,12267,645,2068,0,0,0,0,,,114,300,5,11
981,47,0,-8880,24182,433,1576,0,0,0,0,,,45,173,4,10
981,61,0,-882,13290,461,1732,0,0,0,0,,,108,283,4,6
982,7,0,-293,32660,312,2070,0,0,0,0,,,113,130,4,3
982,43,0,-102,12219,613,1739,0,0,0,0,,,114,301,5,11
983,33,0,-5970,28852,862,1691,0,0,0,0,,,66,137,10,26
983,76,0,-1748,11836,644,983,0,0,0,0,,,101,309,5,7
984,45,0,-7512,28037,352,469,0,0,0,0,,,56,151,5,5
984,48,0,-80,12255,659,1634,0,0,0,0,,,114,300,6,11
985,39,0,-870,13230,419,1764,0,0,0,0,,,108,282,4,11
986,47,0,-6296,30079,503,1709,0,0,0,0,,,67,139,5,7
986,53,0,-881,13278,405,1762,0,0,0,0,,,108,283,4,7
987,36,0,-848,13251,467,1735,0,0,0,0,,,108,283,5,8
988,31,0,-2348,13404,978,1883,0,0,0,0,,,94,274,8,21
988,39,0,4278,20324,376,838,0,0,0,0,,,148,205,5,12
988,50,0,-11941,45691,655,1694,0,0,0,0,,,19,89,9,9
988,53,0,-95,12260,652,1730,0,0,0,0,,,114,300,5,11
989,22,0,-11550,44295,529,1298,0,0,0,0,,,22,91,11,13
989,29,0,-2506,13473,757,1861,0,0,0,0,,,94,276,6,15
989,40,0,-6344,29882,428,1608,0,0,0,0,,,66,140,5,7
989,41,0,-849,13275,476,1714,0,0,0,0,,,108,282,5,9
990,14,0,752,21324,739,918,0,0,0,0,,,120,193,7,13
990,19,0,-8931,24282,493,2004,0,0,0,0,,,43,168,9,17
990,46,0,-823,13370,519,1711,0,0,0,0,,,108,281,5,8
991,33,0,-2649,13633,627,1712,0,0,0,0,,,93,275,6,12
992,41,0,-6145,28944,536,1436,0,0,0,0,,,67,144,5,8
992,48,0,-2503,12764,396,1626,0,0,0,0,,,95,292,4,7
993,25,0,1902,24855,445,2363,0,0,0,0,,,130,169,4,8
994,23,0,-6384,28390,1086,1680,0,0,0,0,,,63,140,12,22
994,48,0,-7664,20737,359,1624,0,0,0,0,,,54,201,5,13
994,56,0,7,12236,834,1558,0,0,0,0,,,114,301,7,11
994,63,0,-5814,34847,666,2250,0,0,0,0,,,69,120,7,8
995,2,0,4783,64497,347,2545,0,0,0,0,,,151,63,6,8
995,24,0,164,12481,1418,1731,0,0,0,0,,,113,290,12,22
995,37,0,-6018,27568,577,1615,0,0,0,0,,,69,150,5,12
995,62,0,-11970,35299,570,1836,0,0,0,0,,,23,119,4,5
996,25,0,89,12498,1255,1876,0,0,0,0,,,113,289,10,23
996,44,0,-5930,27018,517,1341,0,0,0,0,,,70,152,4,13
996,63,0,-6358,27328,702,1209,0,0,0,0,,,66,154,4,7
997,29,0,74,12425,1226,1627,0,0,0,0,,,113,292,10,21
997,44,0,-2303,13515,1220,2045,0,0,0,0,,,95,275,9,18
997,72,0,-14668,43484,650,1482,0,0,0,0,,,1,96,4,5
998,11,0,66,12423,1211,1619,0,0,0,0,,,113,293,10,18
998,39,0,2884,10175,401,474,0,0,0,0,,,138,346,4,11
999,50,0,-6475,28418,951,1988,0,0,0,0,,,60,139,13,24
999,66,0,-2890,14643,691,1383,0,0,0,0,,,92,262,5,8
1000,24,0,88,12325,1503,1702,0,0,0,0,,,112,296,12,17
1000,50,0,2851,10253,453,1060,0,0,0,0,,,137,343,5,10
1001,94,0,-146,12214,759,1585,0,0,0,0,,,113,300,6,12
1001,104,0,-6723,24654,442,1592,0,0,0,0,,,62,170,6,8
1002,30,0,21,12181,1100,1595,0,0,0,0,,,113,299,9,18
1002,32,0,2828,10215,519,1454,0,0,0,0,,,137,342,5,15
1002,49,0,-2833,14853,852,1803,0,0,0,0,,,91,258,7,12
1002,50,0,-6772,27822,1763,1930,0,0,0,0,,,60,144,13,20
1003,67,0,-150,11951,514,1593,0,0,0,0,,,114,307,4,8
1004,84,0,-6696,27577,544,1566,0,0,0,0,,,63,154,4,4
1005,10,0,-11575,34809,853,2206,0,0,0,0,,,23,116,11,14
1005,36,0,-2706,15341,1357,2036,0,0,0,0,,,90,243,12,24
1005,48,0,-192,11914,584,1603,0,0,0,0,,,113,306,5,13
1005,64,0,-805,13342,782,1747,0,0,0,0,,,108,279,6,14
1006,8,0,-5380,15044,620,2330,0,0,0,0,,,70,252,7,20
1006,14,0,-289,11814,791,1575,0,0,0,0,,,111,307,7,16
1007,48,0,-6875,28314,999,1557,0,0,0,0,,,56,137,16,30
1008,2,0,41,11697,1427,1658,0,0,0,0,,,111,308,12,21
1008,25,0,-9512,37510,515,1974,0,0,0,0,,,39,108,10,13
1008,42,0,-6103,25902,449,1487,0,0,0,0,,,68,163,4,7
1008,69,0,-7160,26083,311,1606,0,0,0,0,,,60,159,4,12
1009,3,0,-312,11593,1109,1594,0,0,0,0,,,110,308,10,25
1009,10,0,-4854,14786,1406,1662,0,0,0,0,,,71,254,15,20
1010,28,0,-4891,14952,1278,1672,0,0,0,0,,,72,253,13,18
1010,40,0,-6481,27298,751,1485,0,0,0,0,,,64,145,9,23
1011,11,0,-34,11434,1641,1566,0,0,0,0,,,110,308,13,33
1011,72,0,-1822,14042,856,1881,0,0,0,0,,,100,270,6,12
1012,0,0,-381,11395,940,1540,0,0,0,0,,,110,307,8,37
1012,15,0,-10002,37668,833,2162,0,0,0,0,,,30,104,18,23
1012,19,0,-7648,20895,512,1974,0,0,0,0,,,52,195,10,23
1013,32,0,-6901,27279,1517,2316,0,0,0,0,,,60,141,14,33
1015,30,0,-452,11125,705,1556,0,0,0,0,,,110,311,7,36
1015,66,0,-1368,14389,671,1876,0,0,0,0,,,104,265,5,9
1016,17,0,-4926,15198,1445,2145,0,0,0,0,,,72,250,13,16
1016,18,0,-444,10773,502,1546,0,0,0,0,,,111,329,5,19
1017,20,0,-584,10737,468,1534,0,0,0,0,,,110,330,5,18
1017,40,0,172,14451,924,1901,0,0,0,0,,,115,263,7,13
1017,56,0,-1307,14291,547,1871,0,0,0,0,,,105,268,4,6
1018,14,0,-6798,27194,1333,1561,0,0,0,0,,,60,145,14,30
1018,41,0,-4636,15202,927,1682,0,0,0,0,,,77,252,9,12
1019,32,0,303,14502,1188,2098,0,0,0,0,,,115,261,9,15
1020,5,0,-6642,27089,1312,1474,0,0,0,0,,,60,142,16,36
1020,11,0,-2825,15909,799,1265,0,0,0,0,,,92,242,6,17
1021,13,0,-9739,44615,346,1200,0,0,0,0,,,38,94,6,5
1021,18,0,-6796,27989,1004,1473,0,0,0,0,,,59,138,14,30
1022,0,0,-649,10348,767,2104,0,0,0,0,,,109,339,7,21
1022,21,0,-6820,27478,1331,1429,0,0,0,0,,,59,141,15,33
1023,8,0,-6450,27235,944,1694,0,0,0,0,,,60,145,14,28
1023,11,0,-601,10259,809,2521,0,0,0,0,,,109,343,7,18
1023,41,0,-10755,40870,513,757,0,0,0,0,,,30,102,5,7
1024,0,0,-6529,27156,795,1559,0,0,0,0,,,61,147,12,25
1024,16,0,-370,11704,356,1602,0,0,0,0,,,112,311,4,9
1024,39,0,113,14585,776,2119,0,0,0,0,,,115,261,6,13
1024,40,0,-8240,38702,624,2152,0,0,0,0,,,48,106,8,10
